questionText,answerText
I've gone to a couple therapy sessions so far and still everytime I walk in I get nervous and shaky. Is this normal? Should I still be feeling like this?,"It is totally normal - you have a lot riding on this and you're invested! Think about why you feel so shaky - is it something about the therapist or their style? If so, it would be a good idea to talk with them about it so you feel more at ease. In any case bringing up your feelings about therapy in therapy is totally appropriate and even necessary. Good luck!"
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past.    Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"Sounds like a lot is going on right now at such a young age. I'd start with discussing with mom your concerns and ideal situation. I'm unsure what prevents you from staying there, but whoever you are staying with, it should be brought to their attention. In regards to your anxiety attacks, deep breathing is always a benefits. I have a link you can use to help to do this online if you are interested. In addition, finding ways you usually cope with anxiety and what's worked before can help and if it isn't, exploring new way to calm you down can be beneficial. This is something you can speak with your therapist about going forward when they are available.In regards to feeling suicidal: I would call suicide prevention hotline (You can google them) if you truly feel the ideation is getting worse. They are professional agents who can speak with you about your ideation and help you through the process. Hope this helps."
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past.    Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"At age 17, I think you are old enough to decide which parent you want to stay with full-time. I would gently and lovingly tell your father that you've decided to stay with your mother. You can offer to visit him regularly, if you'd like. Parents often have a hard time letting go and, especially in divorce situations, your dad might feel as though he's ""lost the battle"" if you go live with your mom. He might also feel he's lost you. If your dad is unrelenting and the situation unbearable, you can ask a judge to modify the custody agreement."
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past.    Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"OK first things first. We have to think of your safety and take care of those thoughts of hurting yourself.Yes, this is a major problem for you and can cause anxiety and depression. You have the right to be sick and tired. Kids often are pawns in this marital problems that their parents have. I'm sorry that this is happening to you.I am not sure of your rights in the state you live in but as far as I know you as a 17 year old you have the right to stay where you want. So your'e going through an anxiety episode and your therapist is not available.  If I'm the therapist we would have already set up a plan so that if you are in this situation you would know what to do. In the worst case scenario you would be able to contact me.But I would have given you several exercises to help reduce your anxiety.Staying with your mom should be your choice. I know you probably don't want to hurt anyone's feelings but there are ways to ease the tension. Maybe with your permission and their agreement, we all could meet together for a session or two to ease your tensions and get over and through this hassle."
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past.    Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"Have you told either of your parents that the current house rotation of where you stay, bothers you?Since each parent has an interest to be together with you, I imagine that to some degree, each cares how you feel.If these conversations are not getting your problem solved, then maybe your therapist can have a family session with your parents together and depending on the outcome, with you and each parent."
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past.    Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"I am so sorry to hear you are going through this. Divorce can be so disruptive in a child's life.I'd really need a lot more information about your situation before I'd feel comfortable offering any advice or suggestions. There are so many variables, and not knowing the whole story, any advice could possibly make your situation worse.I do see some positives, though. One, you say you have a therapist. That's great! I hope you're able to talk to them about this soon. Still, they can't give you legal advice, and a lot of this situation may be dictated by the law. What your therapist can help with, though, is dealing with whatever situation you have to follow by law. If you can't change the situation, you at least need to learn how to cope with it better. Two, you're 17. When you're 18, you're legally an adult and will not be bound by any custody rules or visitation plans in place. Honestly, teenagers usually have a lot of say with the courts in custody arrangements. Since you didn't specify more on the situation, I have no idea what your specific situation is. Were your parents ever married? Are they separated or divorced? Was there ever a court hearing for custody? Not all couples have an official court order arrangement. All families are different, too. Was there abuse between your parents? Towards you by one of them? Does either of them have addiction issues, major health or mental health issues, or anything like that? You mentioned that you want to live with your mom, but didn't say why. Are you afraid to tell your dad you want to stay with your mom? Is mom the lenient and fun parent while dad is the more strict one, or is there something else going on? This isn't a decision that should be placed entirely on you, and it also isn't a decision that anyone else needs to make on your behalf without your input. But advice on what to do needs to come from the people who know more about your situation so they can help recommend the best thing for you. Whatever you do, hang in there! 18 will be here before you know it. Focus on that. Freedom. College. Plan for your future that YOU control, and focus on making it the best it can be. Do not let the anxiety and depression cloud your thoughts and make you do something irreversible."
"When I'm around people, I sometimes think someone has made a comment to me or asked me to do something. I will be focusing on something else and then randomly think I hear something about me. I never know if it was actually said.","Anxiety can absolutely make you think you heard something about you. When we are on high alert, we tend to look for threats and often the greatest threats we experience on a daily basis are social in nature.  To some extent this is normal, for example, when people experience late onset deafness, they often will worry people are talking about them (and usually not good things) because our brains tend to jump to that. Of course, I'm not saying you are going deaf or anything, just giving an example. Counseling can help you work through this anxiety. It may also be helpful to reach out to a counselor to rule out if there may be other things going on. Sometimes things like paranoia can blend in with anxiety, which is a very distressing experience. But both are absolutely treatable. Wishing you the best!"
"When I'm around people, I sometimes think someone has made a comment to me or asked me to do something. I will be focusing on something else and then randomly think I hear something about me. I never know if it was actually said.","It sounds like you are having difficulty knowing if people are saying things to you, or if you only thought someone was talking to you, and this is anxiety producing. It's understandable that it could be confusing and/or a bit scary to be unsure if people are speaking to you or not. It's hard to say exactly what is going on from just this description, but if you can work with a competent therapist, you may be able to get more insight into what is happening, get clarity about your social interactions, and develop some ways to deal with the anxiety."
"I have these dreams of men, and they always seem to try to hurt me. It's gotten so bad that I first wake at 4:30, then 4:45, and finally stay awake by 6:00. I'm always the last one to fall asleep and the first to wake. I hate falling asleep. The longest I've went without sleep is three days.","That is awful! I am sure you are ready to start getting some rest. It's normal for us to wake a few times in the night, however, when we are dealing with high anxiety or stress, those times can turn into being up most night. Given that you are having these repeated dreams, I am wondering what might be going on in your life either now  or in the past that could be triggering stress or maybe memories. It can help to draw the dream out in the morning or even to look for metaphor. In the long run, seeking counseling can help you sort all that outIn the meantime, self-soothing strategies may help you in the night when you wake and can't get back to sleep. This can be anything with your senses----getting a snack like tea and focusing on that taste, smelling something pleasant, listening to some relaxing music, looking through a magazine, taking a shower. Anything you can think of that might help you relax. If it involves needing to get up, that's okay! Getting out of bed can actually help you get out of that mind space and helps you associate your bed with relaxation/sleep vs anxiety making it more likely you will fall asleep once  you lay down."
"I have these dreams of men, and they always seem to try to hurt me. It's gotten so bad that I first wake at 4:30, then 4:45, and finally stay awake by 6:00. I'm always the last one to fall asleep and the first to wake. I hate falling asleep. The longest I've went without sleep is three days.","The good news about your dreams is that your fears are right at the surface of your mind so you can study them and release some of the harm from the terrifying experiences you had which created these bad memories in the first place.The bad news is the feelings themselves are sickening.Probably a therapist would be very helpful for guiding you to unfold these uneasy feelings and their source.This type of deep work is easier with emotional support from someone.  A therapist can give you this plus is knowledgeable about dynamics of someone having been emotionally harmed by another.Or, read a lot online and find out which articles resonate with your emotions.Luckily people are willing to express personal stories of recuperating a sense of peace and safety after being violated by someone."
"I have been with my boyfriend for more than a year. He recently got a new job and travels a lot. I’m not used to him being gone all the time. I feel as though he has forgotten about me because he does not talk with me as much and doesn’t keep me up to date on everything that he does throughout the day, which he used to.
 I feel lost, sad and unwanted. This is really a tough new challenge. I just want to break up with him, but I love him so much. I don’t know why he is acting this way lately. I believe I have separation anxiety. Is there anything that I can do to help me cope with this while he is out of town?","Relationships at any amount of distance can be so hard! It makes sense that you are encountering more anxiety than usual given that major change in your relationship. And you're right that being separated from our partners can heighten our insecurities and worries about not only our relationship security but about our partner's interest. Have you talked with your boyfriend about this struggle you're feeling? It can be hard to have this kind of conversation without triggering a sense of blame and subsequent defensiveness in our partners, but it really is possible. If you have any concerns about being able to do this, then a session or two with a local counselor or therapist might be really helpful - and it really can be just about finding the way to share what you're feeling.As far as coping with anxiety, there are a lot of options but I highly recommend an app called Self-Help for Anxiety Management. There's so much good information in this app to help you learn to pay attention to what kinds of thoughts are helpful or unhelpful, and there are also lots of activities for calming down and decreasing the intensity of that anxiety. The best part is, it's free!"
"I have been with my boyfriend for more than a year. He recently got a new job and travels a lot. I’m not used to him being gone all the time. I feel as though he has forgotten about me because he does not talk with me as much and doesn’t keep me up to date on everything that he does throughout the day, which he used to.
 I feel lost, sad and unwanted. This is really a tough new challenge. I just want to break up with him, but I love him so much. I don’t know why he is acting this way lately. I believe I have separation anxiety. Is there anything that I can do to help me cope with this while he is out of town?","In a way, yes, you have separation anxiety. It's normal in a relationship for us to slow down a bit with the attachment behaviours that establish and deepen love and connection. So, just because your boyfriend isn't talking as much or keeping you up-to-date doesn't necessarily mean what you fear it means...that he's forgotten about you or loves you less. It could mean quite the opposite...that he's focused on being successful in his new job and impressing you. He may think he's loving you more, but you feel loved less. You have two jobs to do here. The first is to manage your anxiety by ""talking back"" to the thoughts it puts into your head. It sounds like ""It's normal to be insecure, but I have tons of evidence that he loves me and that I mean the world to him..."" Find that evidence that helps you refute what anxiety is trying to claim. The second part of your job is to let him know what you need. You need more affection and connection during this period when he's away (more texts, phone calls, information). It's okay to want that, and I am sure he will be relieved to know exactly what he can do to help you feel secure and calm when he's away."
"I have been with my boyfriend for more than a year. He recently got a new job and travels a lot. I’m not used to him being gone all the time. I feel as though he has forgotten about me because he does not talk with me as much and doesn’t keep me up to date on everything that he does throughout the day, which he used to.
 I feel lost, sad and unwanted. This is really a tough new challenge. I just want to break up with him, but I love him so much. I don’t know why he is acting this way lately. I believe I have separation anxiety. Is there anything that I can do to help me cope with this while he is out of town?",First step is to tell your boyfriend the reasons you feel upset.This way he has a chance to answer your questions as to why he doesn't keep in touch.His responses will guide your next steps.There is a difference between his unavailability due to a heavy workload or because he has less interest in the relationship.In order to work with his current behavior you first need to find out why it is happening.
"I have been with my boyfriend for more than a year. He recently got a new job and travels a lot. I’m not used to him being gone all the time. I feel as though he has forgotten about me because he does not talk with me as much and doesn’t keep me up to date on everything that he does throughout the day, which he used to.
 I feel lost, sad and unwanted. This is really a tough new challenge. I just want to break up with him, but I love him so much. I don’t know why he is acting this way lately. I believe I have separation anxiety. Is there anything that I can do to help me cope with this while he is out of town?","Consider talking with your boyfriend about times that you may be able to talk together while he is away. This way, you have an idea when you'll be able to contact him. Does he recognize the feelings that you have while he is away? How do you feel when you are together with him and he is home?I'm also curious as to how the level of your anxiety (on a scale of 1 to 10, perhaps) changes during the parts of his trips. Maybe there are certain parts that are more or less related to anxiety for you. Perhaps you have less anxiety while working or involved in a specific activity, for example, spending time with friends.When you are both in the same area (when your boyfriend is not traveling), do you do some things independently with friends? Do you know what leads to your anxiety when he is away? I don't know whether it is a general feeling of wanting him to come back or anxiety that something specific will happen to you or him.Do you ever recall feeling this way in your past? If so, what was happening then?What do you have that makes you feel very safe and comfortable?Consider working with a mental health professional in the area. Perhaps it would be helpful for the two of you to meet with a therapist who specializes in couples to see what kind of relationship you want to have and what you can each do to contribute to that relationship. There could be things that you could both start or stop doing to help your relationship move in the direction where you would like it to go. As an example, perhaps you would like a text before your boyfriend goes to bed, no matter what time zone or time of day it is. Perhaps he would prefer a good morning text or call/voicemail from you."
"I panicked over a minor parking lot mistake. It was totally my fault, but due to another insurance issue, I left a note with an illegible phone number. Guilty over this, I got an envelope containing several hundred dollars. Unfortunately, by the time I returned, the other driver had seen my ersatz note and drove away. Since I cannot make this up to that individual, how do I atone for my cowardly act? I have been trying to do random acts of kindness in hopes that karma will somehow even out.","From your writing, you have already atoned for what you describe as ""cowardly"".Recognizing your action and trying to directly correct it, realizing your action was improper and demonstrating the willingness to take right action, are all examples of making things right.Since the actual driver is unavailable to consult as to their wishes on what they expect and feel would correct the matter, you did the next best thing and considered the situation from the driver point of view."
"I panicked over a minor parking lot mistake. It was totally my fault, but due to another insurance issue, I left a note with an illegible phone number. Guilty over this, I got an envelope containing several hundred dollars. Unfortunately, by the time I returned, the other driver had seen my ersatz note and drove away. Since I cannot make this up to that individual, how do I atone for my cowardly act? I have been trying to do random acts of kindness in hopes that karma will somehow even out.","Thanks for sharing as it shows your humanity and that you have a sensitive conscience. In your example here I'd encourage you to always think, ""safety first""; and never offer a stranger at the accident scene ""...several hundred dollars"". Why? Because it could go badly against you (i.e. extortion, robbed, or would this be considered a bribe).   To the point, I'm reminded of Steps Eight and Nine in many 12-step programs regarding making amends. In your specific example since the injured unidentified party departed, and by your own admission you've been doing random acts of kindness, it seems to me you've acted in reasonable good faith fashion to make amends. Well done.   I'm not a karma expert but as a therapist I would invite you to explore the deeper story behind your use of the words ""cowardly"", ""guilty"", and what it does for you to engage in ""random acts of kindness"". What a fascinating journey this could be for you. Best wishes."
"I've been having horrible anxiety for the last week. I can't sleep. I get a sense of doom, and it's hard to breathe. I feel like nothing I do makes it better.","Anxiety is usually a sign of a current problem to which familiar emotional patterns of feeling similarly upset, attach themselves.Try to understand more about who you are, what you like, feel uneasy about, especially your deeper emotions of being emotionally harmed or injured by meaningful people.Anxiety is best addressed indirectly by understanding and kindly accepting previous hurt and fears from long ago.Once you feel at ease with dynamics of past situations then the current anxiety will decrease.  This is because you will have adjusted and found new ways of handling otherwise frightening and overwhelming interactions and involvements with others."
"When I get talked to by my dad or stepmom, or if I'm in trouble, I will begin to cry and not say what's wrong with me. When my dad or stepmom ask what is wrong, I never know the answers or the words to put together what is actually wrong with me.","Maybe you need more time to reflect and organize your thoughts.Try to figure out what would make you feel more relaxed about talking to your dad or stepmom.Also its possible you simply don't feel safe around either of them and so intuitively realize you're better off not talking with them about a delicate matter.Depending on whether you trust talking to dad and stepmom, you may simply wish to excuse yourself from speaking about yourself.There's no good reason to be heartfelt with people whom you don't feel are willing to accept or understand who you are."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Anxiety can cause such a feeling of discomfort in our bodies that it can seem unbearable. The concern that I can hear in what you have written is that the thought of having some anxiety has now left you uncomfortable with any anxiety at all - and that can become a problem, indeed. As opposed to thinking about your anxiety as something much bigger than you, it could be helpful to start breaking it down. What are the things specifically that cause you anxiety about this new job? Is it being away from your family? If so, why? Once you start breaking down what causes you to feel anxiety into smaller ""mouthfuls"", then we are far better able to understand what has led to discomfort and start to problem solve the issue."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","First, congratulations on your new job.  Apparently your employers think highly of you, since they hired you!You say that ""people keep telling"" you that you have ""anxiety"" - how do they know?  Have you told others you are sometimes upset or nervous?  Have you been treated for anxiety?  Or is that a perception that others have that you haven't been able to counter?It's a new job, and it requires you to do new things, in new places, with new people.  Being nervous is not just normal, it may actually help you be on your toes and do a good job.  Unless YOU think you have anxiety, do not let others predict your future.If you believe you are anxious, get in to see a therapist and address it.  Anxiety is very treatable, and you don't have to suffer with it - but you do have to acknowledge it and work towards health.However....If, in  your experience, this is more a nervous energy than an anxiety issue, there are things you can do to address it:  Make sure you take good care of yourself, especially in the first month or two of the new job.  That means eating well, getting adequate rest, moving your body (walking, swimming, dancing, etc) every day, and staying in touch with friends and family who are positive and supportive.Below is an article I wrote that might give you more tips too.A quick way to combat stressDo you ever feel like your brain is""bouncy"" and won't settle down? Your brain, that magnificent machine, is notmuch different than the brain that kept your ancestors alive in dangeroussituations.  Today, though you may notneed to worry about a mountain lion having you for dinner, other stresses areperceived and processed just you’re the physical dangers your ancestors faced.That means a looming deadline or a fight withyour partner creates the same ""fight/flight/freeze"" response thatsaved your ancestor way back in the day. If you ""burned off"" that adrenaline and cortisol cocktail byrunning or fighting off a predator, you would feel the relief and exhaustionbut you would have also metabolized the stress chemicals that are meant to keepyou alive. However, when there is no physical response tothe stressor your body is ""all wound up with no place to go"".  Over time this creates not only the""bouncy brain"" feeling of distractibility and distress, but canmanifest itself in physical ailments.It’s impossible to avoid stress forever, butsometimes you just need a way to relieve the pressures of life for a moment.Here's a quick way to settle your brain into a feeling of rest instead ofdistress:Put one hand on your chest at collarbone leveland one on your belly just under your naval. Now, take a slow deep breath filling your abdomen with air, just likeyou would fill a glass with water...from the bottom up.  When you are full of air, pause for just amoment and really feel the fullness. Then slowly exhale, just like you would pour water out, from the topdown.  Pause again at ""empty""and feel the relief of space.  Repeat for5-10 cycles.If you find yourself feeling stressed anddistressed too often, and you are a California resident, let’s talk!  Book a complimentary 15 minute video consulthere: abalancedapproach.com"
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Its understandable to have anxiety when transitioning to a new job/career or any other major life change. Doing some mindfulness activities such as deep breathing exercises, grounding, or mindfulness meditation can help center and calm yourself in moments of anxiety when being away from your family.It may also be helpful to make a list of your concerns or fears about being away from your family. What are you afraid will happen while you are away? Once you've identified those fears you can challenge them and determine whether they are based on fact or your emotions."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Hi, It is really good that you are working so hard to take care of your family. Anxiety can be so challenging, especially when new challenges have come up. It would be good to work through some of these issues you are experiencing, and examine your self care and support processes."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Congratulations on your new job. Chances are, you accepted this opportunity knowing that sometimes, you feel heightened levels of anxiety while traveling (or at least, people are telling you this is true) Rather than working towards how to stop it from happening, it might make more sense to prepare for if it does: often, when we know how we might deal with a situation, the situation doesn't manifest. On a more broad scope, though, tools to minimize anxious feelings abound: there are apps (headspace or happify for example) therapy helps, and tools like yoga and meditation can help reduce anxious feelings too. Safe travels~"
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Anxiety or panic attacks can be very frightening.  Here are a few ""tools"" you can use that will help in the short term:  Keeping your mind occupied by listening to books on tape may help;  Counting backwards from 100 in 7's; Naming cities that begin with each letter of the alphabet; Keeping some ice or an ice pack in a cooler beside you, which you may take out and hold in your hand or to your face; Soothing self-talk such as ""This is uncomfortable, but I can handle it"" or ""I've been through this before and can make it through again"".  I recommend that you seek out a Therapist to help you with some long-term solutions to the anxiety.  Additionally, learning to breathe into the abdomen and practicing this daily is another long-term solution.  Yoga and meditation would be great!"
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Bravo, on your success in securing a job and also for being proactive with your need. Starting a new job can be scary and having to travel away from your home and family can make it even more anxiety provoking. Do allow yourself to be anxious about this new journey, we can be hard on ourselves, think if it was a friend that was turning to you for help, what solutions would you have offered them, but also continue to seek to secure right support as well. Talking to your physician is always a good place to start; your physician can tell you if there are organic influences causing your anxiety that may be out of your control. Additionally, talking to close or compassionate family and friends is always good. It is important that you turn to supportive people at the time of emotional need, talking about our challenges can help break the cycle of anxiety at least momentarily. Remember, to further your success, it requires a healthy self, if you have supportive relationships relying on and turning to people who can be there without judgment is great. Healthy lifestyle like eating right, sleeping enough, and regular exercise also never fails to help improve overall emotional health. Additional self-care measures such as repeated relaxation practices can help you become more familiar with your nervous systems reactivity and you can implement strategies to ease anxiety in various situations as it demands. The more resources the better you will be equipped to manage challenges and concerns at the time notice.  You can find a lot from the internet too, use your best judgment as what may not be appropriate for you there are some wonderful apps on most smartphones that can help you learn and practice grounding strategies to ease anxiety. If you have access to a therapy you find more specific strategies that would best fit your needs. Good luck, wish you a happy journey and much success."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","First of all, congratulations on your new role! Transitions can be challenging, and it sounds like you are experiencing a lot of change.  This would be difficult for many people, and it seems that you have an added layer of challenge.  I recommend visiting a therapist to determine the root cause of your anxiety and working to unravel those causes piece by piece. I know seeing a therapist can be challenging when traveling, and online counseling could be a good solution. In the meantime, here are a few of my favorite anxiety stopping strategies.  1. Grounding Exercises: When you feel your anxiety increasing, take a deep breath and begin things in your room (or where ever you are) that have things in common. For example, name all of the blue things that you can see.  You can also do non-visual grounding exercises like naming all of the hte sports teams you can think of or all of the state capitals.  This will get your mind off of your anxiety and connect you to space.  2. The pretzel: This is a seated pose that will stop any anxiety attack in its tracks.  Start in a seated position and cross your dominate leg over your nondominant leg. Then, stretch your arms out in front of you with the back of your hands facing one another.  Cross your arms in front of each other so that your palms are touching.  Flip your arms into your body.  You will end with your elbows by your side and your hands crossed under your chin.  Close your eyes and take long breaths in through your nose and out through your mouth.  This calming pose will help you get through even the toughest of panic episodes. 3. Bilateral stimulation and visualization: Start in a seated position with your hands placed on your knees. Tap each knee in an alternating pattern. Close your eyes and begin visualizing a peaceful setting. The combination of bilateral stimulation and visualization will help calm your body and mind.  I could go on and on, but these techniques should get you started.  These techniques should help you manage anxiety in a pinch.  Best of luck!"
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","It is ok to have anxiety.   Please don't be anxious about being anxious.If you feel anxiety coming over you, then pull off the road to a safe place.   Concentrate on centering yourself and to breath slowly.   Take some sips of water.  Sit still.     The anxiety should pass in about twenty minutes.If it does not pass, then continue calming yourself until you feel safe enough to drive to your hotel.     You can always explain to your supervisor that you were taking care of a medical problem, because anxiety is a medical problem."
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","Anxiety often occurs when big or unexpected changes come to our lives, like having new jobs, relocating, or assuming new roles. Notice if your anxiety feels like excitement, concerns, or fear.It seems like you are excited about your new job, but worried because OTHERS are telling you that you have anxiety.   Let's notice how other‘s input is affecting your thoughts and maybe causing more anxiety that you may really have.   If you are indeed experiencing anxiety, that does not mean that you will have panic attacks.   But if you are experiencing panic attacks, or suffer them at some point, you could learn how to reduce them either with therapy or medication.You can learn how to process it depending what triggers it and channel it, in a useful way.  For example, you could plan a schedule around your new job and be meticulous about it because you are worried about how your new job may affect your routine, or, you could feel overwhelmed with your schedule, focus on the feeling, but not do anything about it.  Notice the difference?  The key is in recognizing if you are anxious about something that you can change or have control over it, and take action if you do, and recognizing when you cannot control things and be OK with not being in control.I teach clients how to use meditation and cognitive reframing techniques to help calm anxiety symptoms.  If you are interested in engaging in counseling or teletherapy you may contact me at 787-466-5478.I wish you success on your new journey!Estoy preocupada por mi nuevo trabajoLa gente me dice que tengo ansiedad y estoy aterrorizada de tener un ataque de pánico en la carretera.  Esto es nuevo par a mí. ¿Que puedo hacer?La ansiedad ocurre comúnmente cuando llegan cambios grandes o inesperados en nuestras vidas, como tener un nuevo empleo, mudarse o asumir nuevos roles.Al parecer estás emocionada por tu nuevo trabajo, pero preocupada por que OTROS te dicen que tienes ansiedad.  Notemos como la opinión de otros esta influenciando tus pensamientos y tal vez te puede estar causando más ansiedad de lo que realmente tienes.  Si realmente estas pasando por un periodo de ansiedad, no es necesario que vayas a experimentar ataques de pánico.  Pero si ya los haz experimentado puedes utilizar terapia o medicamentos para controlarlos.Nota si tu ansiedad se siente emocionante, preocupada o temerosa.  Puedes aprender a procesar estos sentimientos dependiendo que pensamiento los causen y canalizar la ansiedad de manera productiva.  Por ejemplo: te puedes enfocar en organizar una agenda porque te preocupa como tu nuevo empleo afectara tu rutina diaria.  O te puedes sentir agobio respecto a cómo tu trabajo afecta tu rutina, y no hace nada más que preocuparte constantemente.  ¿Notas la diferencia?  La clave está en saber cuándo te preocupas  por algo que puedes cambiar, y tomar acción; vs. cuando te preocupas  por algo que no puedes cambiar y aceptar que no lo puedes cambiar.Le enseño a mis pacientes a  usar técnicas de meditación y re enfoque cognitivo para manejar síntomas de ansiedad  y desorden de pánico.  Si te interesa una cita de consejería o tele-terapia me puedes contactar al 787-466-5478. ¡Mucho éxito en tu nueva jornada!"
"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?","There are lots of things you can do, but first: Congratulations on your new job!  Commuting long distances can be stressful, but there are some things you can do.First, make sure that your seating arrangement in your car is comfortable. If you are driving long distances on a regular basis, you want to make sure that your body is in a comfortable position. Second, select some music or podcasts that work for you, rather than against you. Soothing music is good, as well as inspirational podcasts. Alternatively, listening to books can be a great way to spend the time, improve your mood, and find inspiration. Third, make sure that you have plenty of time for your commute. If the drive normally takes you 30 minutes, plan on 45 (or if it's 45 minutes, plan on an hour). This way you won't be rushed, can take your time, can focus on your driving, and if traffic is a bit backed up, you've got plenty of time to reach your destination.Finally, if you do find yourself being anxious in a way that impedes your driving, pull over to the side of the road, take some deep breaths, and sit with your feelings. Take a deep drink of water. Consider jotting your feelings down in a journal. If its safe, get out of the car and walk around a bit, stretching you muscles and breathing in the air.But most of all, be kind to yourself. I wish you much success in your new job."
"I recently broke up with my boyfriend After being together for over 4 years. I truly believe I did the right thing, but omehow being single now has made me very needy and unsure of myself.
    I am seeing someone casually and I am losing my mind with anxiety about how he feels about me and this need for validation.
   How can I learn to be content and at peace with myself regardless of my career, relationship status, etc?","Hello.  What you are experiencing is entirely reasonable for someone that is still trying to adjust to a new life and also leave behind a long term relationship.  It sounds like you lost touch with who you were as a person and need to start exploring that side of you again.  Spend time doing things that you have been putting off, or did not do because you were involved.  Take the time to become one with yourself before you get into another serious relationship.  Regaining self-confidence on yourself will help you with all other areas of life.  It is time to make you a priority and to start focusing on your mental and physical well being.  Get connected with your community and find things you would want to do that give you purpose and lift you.  Before too long you will be in your way to being content and in total control of your mind and at peace.  Best of luck. Mirella~"
"I recently broke up with my boyfriend After being together for over 4 years. I truly believe I did the right thing, but omehow being single now has made me very needy and unsure of myself.
    I am seeing someone casually and I am losing my mind with anxiety about how he feels about me and this need for validation.
   How can I learn to be content and at peace with myself regardless of my career, relationship status, etc?","Moving on from a long term relationship can be difficult.  Sometimes we can lose a sense of who we are because in a way we have become defined by the relationship itself.  So, when we begin to move on and see other people, our sense of identity may be obscured.  The tendency is to seek out validation to give us a feeling of worthiness.   That it's ok to move on and be happy.   This is a relatively normal reaction.  It's important to treat yourself with kindness and compassion through this time in your life.  Mindful self-compassion can be a great way to begin the process of getting that sense of who you are back and what you want in a relationship.  I think its important to look back, learn what you can from the previous relationship, and become a better person for it in the future.  At the same time, taking the necessary time to nuture yourself on a mind, body, and spirit level. Self-compassion allows you to turn inward and except all facets of who you are.  It improves your capacity for love, vulnerability, emotional openness, social interconnectedness, and self-respect.  My philosophy is holistic, collaborative, and accepting.  The cornerstone of my treatment philosophy is mindfulness and other evidenced based integrative modalities.  I work as your ally to help you cultivate abundant self-compassion in your life, so that you can have the types of relationships you want."
"I recently broke up with my boyfriend After being together for over 4 years. I truly believe I did the right thing, but omehow being single now has made me very needy and unsure of myself.
    I am seeing someone casually and I am losing my mind with anxiety about how he feels about me and this need for validation.
   How can I learn to be content and at peace with myself regardless of my career, relationship status, etc?","A break up, even one that you initiated, may deserve some time and space to allow it to be complete.There's a few ideas I'll throw out there and you can choose if they stick.  One is to re-invest in the friendships you have by setting up regular coffee get-togethers for example.  Two, get out in nature.  It's hard to ignore how grand and patient nature is, and it sometimes takes the pressure off what we should be and instead allows us to be.  And the last one I'll throw out there is to invest your time and energy in a project or achievement you've wanted to do for a while, but that perhaps you didn't have the time to.  Something related to a hobby such as sports or music, or related to your career.  Something that is 'for' you.  Life knocks us off balance at times, and that's ok.  Self-questioning during these times can be a healthy endeavor.  Should you follow any of the advice on this website, continue to be kind to yourself about what you're feeling, and curious about why you're feeling that way."
